# source, target, _graphml_edge_id, weight
826,1277,,1
826,1283,,3
826,1362,,1
827,860,,2
827,1428,,3
829,1288,,1
833,877,,1
833,1308,,2
833,1036,,1
833,914,,14
833,1208,,1
833,1510,,1
833,919,,2
833,1277,,1
835,1180,,1
836,1165,,1
836,914,,4
836,1196,,1
836,1277,,1
840,1161,,5
840,901,,1
840,1063,,2
840,1297,,1
840,1118,,4
841,1228,,2
841,1346,,2
841,944,,2
841,1008,,1
845,1277,,1
846,1288,,13
849,938,,1
849,939,,1
850,1020,,1
851,1360,,1
854,1387,,1
854,1001,,2
856,939,,1
856,1487,,3
856,1161,,2
859,1161,,1
860,1288,,2
860,1308,,1
860,1428,,1
861,1305,,1
861,1178,,1
861,1277,,1
861,1360,,2
861,1037,,4
862,1161,,3
863,1161,,1
864,1408,,1
865,939,,1
866,1091,,1
869,1360,,1
870,967,,1
871,1472,,1
871,1078,,1
873,1288,,1
875,919,,2
875,914,,2
875,1468,,1
876,1360,,1
876,1177,,1
876,1000,,4
882,1360,,30
882,1306,,9
882,1439,,18
889,1360,,1
890,1360,,6
892,1360,,1
893,1489,,2
901,1201,,1
901,939,,1
901,1360,,2
901,1297,,1
901,1118,,2
903,1288,,2
903,1360,,2
905,1288,,3
905,1358,,1
905,951,,1
909,1360,,1
912,1277,,2
912,1288,,3
912,1068,,2
912,1034,,1
913,1118,,1
914,1277,,6
914,1362,,1
914,1281,,2
914,1100,,1
914,1308,,10
914,1288,,5
914,1057,,1
914,1090,,1
914,1283,,4
914,1153,,2
914,1111,,1
914,1062,,3
914,1336,,1
914,1428,,1
914,919,,4
914,1279,,1
914,1360,,32
914,1305,,2
914,1119,,1
914,1165,,1
914,1207,,8
914,1401,,1
914,1493,,1
914,1191,,1
914,1496,,3
914,1337,,1
914,1036,,3
914,1471,,1
914,1182,,3
914,942,,1
914,1422,,1
917,1269,,1
919,1401,,1
919,1360,,2
919,1308,,1
919,1288,,4
919,1210,,1
919,995,,2
919,1161,,2
919,1118,,1
920,1288,,1
920,1252,,1
920,1277,,1
922,1118,,1
924,969,,1
924,1161,,1
928,1340,,1
929,1403,,1
931,1360,,1
932,940,,2
932,1025,,1
932,1503,,1
932,939,,1
933,1276,,1
934,939,,1
938,1161,,1
938,1063,,2
938,969,,1
938,939,,1
938,1118,,2
939,1063,,3
939,1360,,5
939,1025,,1
939,1382,,2
939,1410,,1
939,1134,,1
939,1162,,1
939,1004,,1
939,940,,1
939,1161,,14
939,1118,,5
939,1276,,1
939,1000,,1
940,1426,,2
940,1025,,1
940,1360,,6
941,1360,,1
942,1182,,1
944,1228,,2
944,1325,,1
944,1346,,2
944,1008,,1
944,1324,,3
944,1178,,3
944,1481,,1
945,1429,,1
952,1161,,1
954,1326,,3
957,1178,,1
957,1360,,2
959,1096,,1
963,1277,,2
965,969,,1
965,1116,,1
967,1355,,1
967,1276,,2
967,1161,,8
967,1277,,1
967,1000,,1
967,1118,,5
968,1095,,2
969,1063,,1
969,1360,,1
969,1116,,1
969,1161,,3
969,1118,,2
973,1114,,1
978,1468,,1
978,1428,,2
978,1329,,1
978,1360,,194
978,1225,,1
978,1288,,7
978,1166,,1
978,1483,,17
978,1271,,1
978,1298,,1
978,1403,,1
978,1302,,3
979,1468,,4
980,1288,,1
981,1119,,1
982,1288,,1
983,1005,,1
984,1360,,1
989,1457,,1
990,1407,,1
991,1161,,1
995,1503,,1
1000,1360,,14
1000,1169,,1
1000,1276,,1
1000,1331,,1
1000,1256,,1
1000,1161,,12
1000,1177,,2
1003,1028,,1
1003,1161,,4
1003,1345,,1
1003,1118,,2
1004,1041,,1
1004,1220,,1
1004,1360,,2
1004,1195,,1
1006,1360,,1
1008,1228,,1
1008,1346,,1
1009,1395,,1
1015,1360,,1
1016,1360,,4
1016,1043,,3
1018,1161,,1
1019,1118,,2
1021,1161,,1
1021,1245,,1
1025,1503,,1
1027,1161,,1
1028,1345,,1
1029,1118,,1
1031,1161,,2
1032,1201,,1
1034,1288,,1
1034,1277,,1
1037,1360,,4
1037,1178,,3
1037,1277,,1
1038,1160,,1
1041,1360,,2
1043,1360,,1
1047,1360,,4
1048,1288,,1
1048,1152,,1
1052,1118,,1
1054,1288,,1
1055,1368,,1
1058,1161,,1
1059,1325,,1
1060,1483,,1
1063,1161,,2
1063,1118,,8
1063,1382,,2
1067,1339,,1
1068,1288,,1
1068,1277,,1
1072,1161,,2
1072,1118,,4
1077,1453,,1
1087,1161,,1
1089,1161,,1
1089,1118,,2
1098,1277,,2
1101,1161,,2
1107,1132,,3
1109,1360,,1
1109,1317,,1
1113,1277,,1
1117,1118,,1
1118,1277,,1
1118,1186,,1
1118,1360,,3
1118,1276,,15
1118,1161,,183
1118,1399,,1
1118,1293,,1
1118,1169,,1
1118,1297,,2
1118,1410,,1
1118,1487,,3
1118,1419,,1
1118,1508,,1
1119,1288,,1
1119,1300,,1
1120,1132,,2
1120,1277,,1
1120,1505,,1
1124,1360,,1
1127,1161,,2
1128,1396,,1
1128,1325,,1
1132,1288,,3
1132,1314,,1
1132,1505,,1
1134,1360,,3
1134,1148,,1
1134,1173,,1
1141,1270,,1
1142,1432,,1
1142,1484,,1
1143,1288,,1
1144,1360,,2
1150,1288,,2
1151,1277,,1
1151,1509,,1
1152,1288,,1
1152,1212,,1
1153,1428,,1
1153,1360,,7
1153,1161,,3
1153,1276,,1
1155,1276,,1
1156,1161,,1
1161,1428,,2
1161,1360,,5
1161,1238,,4
1161,1338,,1
1161,1245,,1
1161,1162,,2
1161,1467,,3
1161,1165,,2
1161,1293,,1
1161,1258,,1
1161,1488,,1
1161,1169,,2
1161,1175,,2
1161,1387,,1
1161,1479,,1
1161,1487,,4
1161,1276,,36
1161,1311,,1
1161,1410,,1
1161,1262,,1
1161,1463,,1
1161,1418,,1
1161,1419,,1
1161,1508,,1
1164,1288,,1
1165,1281,,1
1165,1196,,1
1167,1288,,3
1169,1463,,1
1169,1360,,1
1169,1276,,1
1171,1288,,1
1172,1187,,1
1176,1294,,1
1177,1360,,1
1178,1360,,4
1178,1325,,1
1178,1324,,3
1178,1481,,1
1179,1254,,1
1180,1360,,1
1188,1360,,1
1191,1360,,1
1192,1325,,3
1193,1360,,5
1197,1212,,1
1198,1360,,1
1199,1294,,1
1204,1288,,1
1210,1360,,3
1215,1277,,2
1219,1288,,2
1219,1505,,1
1219,1383,,1
1225,1360,,2
1228,1346,,2
1229,1277,,2
1229,1337,,2
1229,1288,,2
1233,1277,,1
1234,1273,,1
1236,1360,,2
1237,1495,,1
1237,1498,,1
1239,1415,,1
1251,1360,,2
1251,1391,,1
1252,1288,,1
1252,1277,,1
1260,1360,,1
1263,1360,,9
1263,1375,,1
1265,1282,,1
1266,1277,,1
1267,1288,,1
1271,1483,,2
1271,1298,,1
1271,1360,,6
1276,1428,,1
1276,1360,,3
1276,1419,,1
1277,1510,,1
1277,1360,,5
1277,1288,,42
1277,1283,,2
1277,1305,,1
1277,1496,,1
1277,1428,,2
1277,1406,,3
1277,1362,,2
1277,1319,,1
1277,1387,,1
1279,1360,,1
1283,1305,,1
1283,1496,,3
1283,1362,,2
1283,1360,,1
1287,1360,,1
1288,1428,,12
1288,1429,,1
1288,1360,,48
1288,1308,,6
1288,1337,,1
1288,1343,,1
1288,1348,,1
1288,1374,,4
1288,1398,,1
1288,1460,,1
1288,1435,,1
1288,1401,,2
1288,1402,,1
1288,1309,,1
1288,1406,,1
1288,1503,,1
1288,1505,,9
1288,1507,,1
1291,1360,,1
1295,1360,,1
1304,1494,,1
1304,1348,,1
1304,1360,,3
1305,1496,,1
1305,1399,,1
1305,1362,,1
1305,1360,,3
1306,1360,,8
1306,1439,,8
1306,1364,,3
1308,1360,,2
1311,1419,,1
1313,1360,,1
1317,1360,,15
1318,1360,,1
1323,1360,,1
1324,1325,,1
1324,1481,,1
1325,1360,,7
1325,1396,,1
1336,1360,,1
1337,1360,,1
1340,1360,,2
1348,1360,,1
1348,1494,,1
1349,1360,,1
1360,1494,,1
1360,1486,,2
1360,1391,,3
1360,1399,,1
1360,1400,,1
1360,1402,,3
1360,1428,,6
1360,1374,,2
1360,1439,,18
1360,1468,,1
1360,1469,,1
1360,1483,,7
1360,1381,,1
1360,1493,,1
1360,1505,,2
1362,1496,,1
1387,1448,,1
1397,1468,,1
1397,1483,,2
1414,1447,,1
1428,1505,,12
1477,1483,,1
