# index, is_user, name, tags, _pos
3345,0,15541,"['beer', 'beer']","array([ 17.94462248, -22.72258263])"
3346,1,28450,[],"array([ 16.10838656, -21.31282419])"
3347,1,72800,[],"array([54.30592971,  2.66273989])"
3348,0,15550,['american'],"array([53.94314226,  2.09449804])"
3349,0,15551,"['margaritas', 'mexican', 'tacos', 'tequila']","array([ 19.82197572, -33.7244587 ])"
3350,1,22259,[],"array([ 19.21352529, -34.83670622])"
3351,0,15558,"['brunch', 'coffee']","array([ 10.77659963, -19.64729326])"
3352,1,98753,[],"array([ 12.07362523, -21.63700764])"
3353,0,15577,['bubble'],"array([ 13.30803478, -28.30916395])"
3354,0,15590,['bravo'],"array([ 26.4383227 , -27.82656662])"
3355,1,132084,[],"array([ 27.18946782, -30.4096102 ])"
3356,1,53545,[],"array([ 24.66035478, -25.31931906])"
3357,0,15591,"['coffee', 'coffee']","array([ 27.83146195, -16.43561583])"
3358,1,166876,[],"array([  6.58349731, -35.26330607])"
3359,0,15597,[],"array([  9.0645059 , -33.95907186])"
3360,0,15599,"['calzones', 'espresso', 'freshly']","array([ 13.00033918, -35.55872651])"
3361,0,15606,"['bones', 'chicken', 'mashed']","array([ 21.22704496, -22.87397951])"
3362,0,15608,"['clusterfuck', 'deep']","array([ 16.79938685, -27.42419015])"
3363,1,154221,[],"array([ -6.91601778, -66.0046602 ])"
3364,0,15636,['brazil'],"array([ -7.46113068, -65.60753491])"
3365,0,15647,[],"array([ 10.13704385, -32.35616388])"
3366,1,18626,[],"array([  7.29109477, -33.33304098])"
3367,1,181505,[],"array([  9.0005348 , -34.34436316])"
3368,1,63218,[],"array([ 51.67703129, -76.2062049 ])"
3369,0,15661,"['bagels', 'good_mark', 'salad']","array([ 52.30004427, -75.94268009])"
3370,0,15662,"['\\baked']","array([ 10.47559025, -34.89342443])"
3371,0,15692,"['cocktails', 'food', 'good']","array([ 24.70050123, -27.1431826 ])"
3372,1,223691,[],"array([ 27.53436351, -25.91303317])"
3373,0,15693,"['asian', 'cash-only', 'food', 'inexpensive', 'vegetarian']","array([ 20.7068407 , -27.89871133])"
3374,1,56656,[],"array([ 23.84236061, -27.35003454])"
3375,1,46494,[],"array([ 25.97572847, -26.01619938])"
3376,1,22625,[],"array([ 64.62007332, -28.2320967 ])"
3377,0,15704,"['italian', 'pasta', 'pizza']","array([ 65.23971762, -28.44388236])"
3378,1,144261,[],"array([ 11.10904534, -39.97118287])"
3379,0,15705,['pizza'],"array([ 10.14210555, -38.53707913])"
3380,1,128124,[],"array([  8.15479979, -40.14898082])"
3381,0,15740,"['breakfast', 'diner', 'pop']","array([ 21.75168795, -22.28212273])"
3382,0,15743,"['baguettes', \"baker's\"]","array([ 25.75116125, -35.9882526 ])"
3383,1,133,[],"array([ 27.59919967, -37.90603598])"
3384,1,8328,[],"array([ 46.93186719, -67.89755985])"
3385,0,15752,[],"array([ 47.62994672, -67.82865497])"
3386,1,41816,[],"array([ 48.31717132, -67.79044859])"
3387,0,15795,"['brooklyn', 'burgers', 'chimay', 'craft']","array([ 20.14992694, -46.90958277])"
3388,1,159372,[],"array([ 20.33633997, -48.69735055])"
3389,0,15808,"['curry', 'spicy']","array([ 24.44464857, -33.21392369])"
3390,0,15856,"['coffee', 'drinks', 'food', 'live']","array([ 28.06140471, -30.1029773 ])"
3391,1,14287,[],"array([ 27.10042185, -31.95875545])"
3392,1,192126,[],"array([ 30.22280302, -30.6291566 ])"
3393,0,15862,['vegetarian-friendly'],"array([ 16.38016484, -23.2621528 ])"
3394,0,15876,"['deli', 'sandwich', 'soup']","array([ 12.76455119, -38.03714956])"
3395,0,15892,[],"array([ 29.73404535, -23.94716395])"
3396,0,15900,['zagat-rated'],"array([ 24.83443544, -25.02599491])"
3397,1,5833,[],"array([ 24.76558161, -10.37146542])"
3398,0,15901,"['guacamole', 'zagat-rated']","array([ 24.24837768, -12.17488695])"
3399,0,15904,"['custard', \"rita's\"]","array([ 18.80774949, -23.69198588])"
3400,0,15917,"['austrian', 'cafe', 'campus']","array([ 14.86770076, -27.82564149])"
3401,0,15930,"['bbq', 'beer', 'cnn']","array([ 10.94425693, -39.46307298])"
3402,1,17949,[],"array([  9.39454044, -41.36171583])"
3403,0,15936,"['giantfuckinglion', 'lunch', 'salad']","array([ 15.11232579, -23.37896255])"
3404,1,104634,[],"array([ 16.37066042, -21.49717997])"
3405,0,15944,"['byob', 'restaurant', 'spicy', 'sri']","array([ 20.56836272, -26.71281552])"
3406,1,27697,[],"array([-10.84469491, -66.24241587])"
3407,0,15960,[],"array([-10.42366502, -65.71344876])"
3408,1,60893,[],"array([ 15.74636256, -21.26855656])"
3409,0,16020,"['brunch', 'burgers', 'college', 'comfort']","array([ 17.00675103, -24.16663389])"
3410,1,214471,[],"array([ 15.41684461, -21.30623428])"
3411,1,82252,[],"array([ 15.94467946, -20.96976541])"
3412,1,39642,[],"array([ 16.2655902 , -21.06912391])"
3413,0,16029,['24'],"array([ 16.5915815 , -40.35834923])"
3414,1,31762,[],"array([ 15.97599407, -42.80024227])"
3415,1,101302,[],"array([ 22.77528904, -37.48424825])"
3416,0,16054,"['diner', 'mexican']","array([ 20.91120703, -33.70129974])"
3417,1,205941,[],"array([ 16.40316605, -39.96459881])"
3418,0,16055,['bar'],"array([ 16.84200789, -37.25391223])"
3419,0,16059,"['blt', 'byo', 'chowder', 'clam']","array([ 15.40394807, -31.92716667])"
3420,1,146485,[],"array([ 12.9191238 , -34.08812068])"
3421,0,16079,"['brunch', 'norwegian', 'outdoor']","array([ 18.99430313, -33.66782038])"
3422,0,16095,[],"array([-19.99768247, -61.6395545 ])"
3423,0,16103,"['coffee', 'crown']","array([  9.27051297, -30.89785904])"
3424,1,92898,[],"array([ 16.40535207, -43.15505419])"
3425,0,16119,"['gyoza', 'onigiri', 'ramen']","array([ 17.16415138, -38.87616112])"
3426,1,189342,[],"array([ 12.01805377, -25.34896623])"
3427,0,16126,"['asparagus', 'handmade']","array([ 15.14174468, -27.1054436 ])"
3428,1,36739,[],"array([ 59.85381027, -55.1505209 ])"
3429,0,16141,"['asian', 'restaurant', 'zagat']","array([ 59.89501021, -55.80488805])"
3430,1,7860,[],"array([  8.77153274, -40.32674217])"
3431,0,16148,['amazing'],"array([ 10.67125819, -38.32307791])"
3432,1,143708,[],"array([  8.73844866, -39.83796705])"
3433,0,16167,[],"array([ 20.29454215, -36.61517711])"
3434,0,16189,['chelsea'],"array([  6.10212194, -21.97505278])"
3435,0,16195,"['brooklyn', 'pasta', 'pizza', 'zagat-rated']","array([ 28.78966266, -24.4407891 ])"
3436,1,47328,[],"array([ 30.82743354, -23.02239749])"
3437,1,17190,[],"array([ 31.04682577, -23.49421094])"
3438,0,16211,['fine'],"array([ 21.36859582, -26.0217537 ])"
3439,0,16220,['east'],"array([ 20.23043906, -35.3412552 ])"
3440,0,16254,"['cheap', 'chicken', 'east']","array([ 18.89389999, -23.22472964])"
3441,1,247092,[],"array([ 18.69079257, -18.84259986])"
3442,0,16259,"['bagels', 'bialys', 'coffee', 'lox']","array([ 12.09985094, -28.73493703])"
3443,1,14765,[],"array([  8.87312898, -28.48101945])"
3444,0,16263,"['burrito', 'mexican', 'vegetarian']","array([ 25.82714734, -27.45359259])"
3445,0,16264,"['delivery', 'thai']","array([ 16.41288448, -27.92954927])"
3446,0,16297,[],"array([ 15.09889727, -21.23454158])"
3447,1,97634,[],"array([ 17.63068673, -21.67140431])"
3448,1,5486,[],"array([ 10.93332003, -35.97700655])"
3449,0,16317,['mexican'],"array([ 13.36817299, -33.92335856])"
3450,1,32021,[],"array([ 12.70917701, -17.90614708])"
3451,0,16324,['noodle'],"array([ 13.88828356, -20.45283724])"
3452,1,71000,[],"array([ 12.34408565, -18.15093474])"
3453,1,51048,[],"array([-26.09563614, -57.23430178])"
3454,0,16345,"['desserts', 'lunch', 'macarons', 'quiches', 'sandwiches']","array([-26.60956377, -56.83150574])"
3455,1,1834,[],"array([ 14.0791277 , -15.82428842])"
3456,0,16346,"['donuts', 'doughnuts']","array([ 14.91392114, -18.33918115])"
3457,1,22878,[],"array([53.55919486,  9.22785276])"
3458,0,16349,['quick'],"array([52.89337926,  9.4721761 ])"
3459,1,73065,[],"array([52.26153239,  9.7439267 ])"
3460,1,6035,[],"array([25.28973609, 25.28327724])"
3461,0,16350,['topchef'],"array([25.76787051, 25.74486868])"
3462,0,16357,"['alfajor', 'argentinian', 'avacodo']","array([ 17.59711217, -29.91741426])"
3463,1,133957,[],"array([ 12.67723344, -25.47687879])"
3464,0,16361,"['beer', 'coffee', 'outdoor']","array([  9.22033126, -23.65880317])"
3465,1,53203,[],"array([  7.07185315, -22.15762621])"
3466,0,16362,"['bravo', 'socialite', 'socialities']","array([ 30.16937574, -21.94835301])"
3467,0,16364,['wine'],"array([ 22.65833464, -31.62407877])"
3468,1,12521,[],"array([ 25.34896308, -33.28340335])"
3469,0,16368,['coffee'],"array([ 20.31074109, -30.93037786])"
3470,0,16377,"['burgers', 'jukebox', 'outdoor']","array([ 20.23427655, -23.34779056])"
3471,1,61388,[],"array([ 20.96236059, -21.23278443])"
3472,0,16378,"['healthy', 'lunch', 'smoothie', 'wfc', 'world']","array([ 23.01747745, -29.5412243 ])"
3473,0,16403,['pad'],"array([ 11.87789969, -28.61796022])"
3474,0,16437,"['patio', 'restaurant', 'spanish', 'tapas', 'wine']","array([ 12.58761449, -36.73042377])"
3475,0,16439,[],"array([ 17.83770395, -28.75944566])"
3476,0,16466,[],"array([ 18.90893031, -24.23649371])"
3477,0,16504,['zagat-rated'],"array([  7.03290664, -38.30785606])"
3478,1,1349,[],"array([  5.14958991, -39.26400311])"
3479,1,26857,[],"array([  4.1300577 , -40.44754301])"
3480,1,7008,[],"array([  5.45233198, -39.74209596])"
3481,0,16505,"['brooklyn', 'smoothies', 'vegan']","array([ 17.6443362 , -40.75884464])"
3482,0,16506,"['falafel', 'sabich']","array([ 20.01181294, -30.03830448])"
3483,0,16526,[],"array([ 20.14845868, -22.21580819])"
3484,0,16545,"['pizza', 'pizzaiolo']","array([ 27.99451082, -22.50266307])"
3485,1,44810,[],"array([ 30.68277555, -20.44283893])"
3486,0,16564,['beautiful'],"array([ 21.8288255 , -25.56417128])"
3487,0,16574,[],"array([  8.33362243, -32.27908333])"
3488,0,16576,"['bruschetta', 'bruschetteria', 'italian', 'italian']","array([ 13.57994041, -24.65848486])"
3489,0,16607,"['cozy', 'food', 'garage']","array([ 23.4678393 , -30.01641518])"
3490,1,244254,[],"array([-18.32010922,  -2.6056631 ])"
3491,0,16623,"['authentic', 'food', 'food', 'kebab', 'lamb', 'turkish']","array([-18.40220981,  -3.26804571])"
3492,0,16625,['restaurant'],"array([ 18.90867484, -24.58201638])"
3493,1,130314,[],"array([ 19.02637695, -21.32010764])"
3494,0,16626,['choice'],"array([ 21.59697552, -31.09746542])"
3495,0,16653,"['american', 'burgers', 'cobble']","array([ 11.13765769, -33.482579  ])"
3496,0,16671,"['bagels', 'best']","array([ 23.9430683 , -30.49353086])"
3497,1,259734,[],"array([ 13.41207956, -21.94098764])"
3498,0,16672,"['bakery', 'cake', 'cheesecake', 'cinnamon']","array([ 15.63643883, -24.47443668])"
3499,1,47572,[],"array([ 13.69751824, -21.78606966])"
3500,0,16675,"['sushi', 'ty']","array([ 18.01372899, -34.86520739])"
3501,0,16679,"['\\happy']","array([ 16.57235672, -39.59719941])"
3502,1,222505,[],"array([-20.83576093,  -2.16443487])"
3503,0,16683,['diner'],"array([-21.17296719,  -2.72431555])"
3504,0,16699,"['brunch', 'extensive']","array([ 18.97152892, -26.57731485])"
3505,0,16717,[],"array([ 17.80283891, -28.515207  ])"
3506,1,7377,[],"array([ 28.51851384, -42.08328459])"
3507,0,16744,"['bar', 'beer', 'chill']","array([ 27.2311761 , -40.43943366])"
3508,1,12019,[],"array([ 29.0076065, -42.0079155])"
3509,1,117821,[],"array([ 28.4557753 , -42.53725837])"
3510,0,16745,"['pizza', 'sandwiches']","array([ 19.13443222, -34.53851995])"
3511,1,15760,[],"array([ 28.20961226, -52.27582109])"
3512,0,16811,"['cafe', 'coffee', 'douchebag', 'espresso', 'matthew']","array([ 27.46836894, -50.42419682])"
3513,1,36250,[],"array([ 27.90910362, -51.63434729])"
3514,0,16816,['brooklyn'],"array([ 18.55566063, -32.55743529])"
3515,0,16827,"['italian', 'pizza']","array([ 16.23835986, -34.61694657])"
3516,0,16828,"['falafel', 'healthy', 'restaurants', 'vegetarian']","array([ 10.15911785, -31.24106653])"
3517,0,16847,[],"array([ 14.60209788, -29.75957392])"
3518,0,16855,"['burgers', 'fast']","array([ 15.93897213, -23.81175868])"
3519,0,16858,[],"array([ 17.2711005 , -36.32376273])"
3520,0,16863,['bacon'],"array([ 20.22627066, -25.42514828])"
3521,1,153413,[],"array([ 21.78944011, -22.72605765])"
3522,1,250199,[],"array([ 21.57796161, -22.51388211])"
3523,0,16875,['24'],"array([ 14.26424418, -33.09454304])"
3524,0,16905,[],"array([ 30.68384638, -38.01234787])"
3525,0,16910,"['delivery', 'guacamole', 'margaritas', 'outdoor']","array([  8.88663625, -35.23648028])"
3526,1,16915,[],"array([  6.5799726 , -36.48930755])"
3527,0,16913,"['chain', 'chelsea', 'coffee', 'manhattan', 'sandwiches']","array([ 26.40254285, -32.19195505])"
3528,0,16953,['gossip'],"array([ 21.73342562, -25.04421078])"
3529,1,1697,[],"array([ 23.72087025, -22.52371248])"
3530,1,210718,[],"array([-18.30711251,  13.7516096 ])"
3531,0,16962,['bowling'],"array([-17.63465655,  13.52302922])"
3532,1,48968,[],"array([-16.97512774,  13.32273572])"
3533,0,16965,['college'],"array([  8.22295612, -23.58966131])"
3534,1,17280,[],"array([  5.89634534, -22.51024963])"
3535,0,16983,['best'],"array([ 14.7271171 , -30.79487054])"
3536,1,13052,[],"array([ 11.53709752, -31.48506676])"
3537,0,17026,"['byob', 'japanese', 'sushi', 'ues', 'upper']","array([ 20.47118333, -23.89020139])"
3538,1,13283,[],"array([ 26.98491333, -34.63426017])"
3539,0,17030,['vietnamese'],"array([ 24.44661927, -32.91794335])"
3540,1,50456,[],"array([ 26.68972816, -35.02366316])"
3541,0,17031,['bubble'],"array([ 12.58292939, -26.49339463])"
3542,0,17038,"['italian', 'pasta', 'salad', 'sandwich', 'soup']","array([ 16.04998523, -37.75635001])"
3543,0,17059,[],"array([ 19.0158531 , -31.11494045])"
3544,1,2949,[],"array([ 43.48257107, -70.01981168])"
3545,0,17066,"['chinese', 'dumpling', 'fusion', 'japanese', 'sushi', 'thai']","array([ 44.02279366, -69.65158632])"
3546,1,198847,[],"array([-32.39577257, -21.1688056 ])"
3547,0,17085,"['food', 'fries', 'good']","array([-32.90290502, -21.58144852])"
3548,0,17088,['bacon'],"array([  7.39371432, -36.91066644])"
3549,0,17090,[\"'za\"],"array([ 13.1823149, -25.2488576])"
3550,0,17105,['hot'],"array([ 22.44440041, -33.51861654])"
3551,0,17137,"['beer', 'british', 'burgers', 'chandeliers', 'gastropub', 'hotel']","array([ 28.92840704, -40.39721629])"
3552,0,17138,"['cafe', 'coffee', 'restaurant']","array([ 19.28721432, -28.27915474])"
3553,1,13298,[],"array([  7.90216251, -35.06251025])"
3554,0,17162,['rice'],"array([  9.98561241, -34.95480695])"
3555,0,17170,"['artopolis', 'artopoliscafe', 'crepe']","array([ 13.04718844, -20.35038491])"
3556,0,17171,['hibiscus'],"array([ 23.94702764, -31.06885083])"
3557,0,17216,"['deli', 'hoboken', 'mozzarella', 'mutz', 'roast']","array([ 15.91802328, -25.09967781])"
3558,0,17228,"['indian', 'kosher', 'vegan', 'vegetarian']","array([ 14.72335583, -31.71156436])"
3559,1,24965,[],"array([ 11.74745895, -33.81163975])"
3560,0,17251,"['fries', 'chicken']","array([ 15.06624565, -38.01135017])"
3561,1,17727,[],"array([ 22.8761093 , -42.36899527])"
3562,0,17282,"['brooklyn', 'coffee', 'douchebag', 'douchebags', 'fresh']","array([ 22.0658085 , -39.76086181])"
3563,1,577,[],"array([ 15.91325746, -43.59533406])"
3564,0,17297,['burger'],"array([ 16.18379931, -40.88139896])"
3565,1,150934,[],"array([ 15.50957202, -43.38521188])"
3566,0,17305,['bbq'],"array([ 14.13363107, -28.51468808])"
3567,0,17313,"['breakfast', 'coffee', 'dirty']","array([ 21.33914941, -23.16461969])"
3568,1,43136,[],"array([ 22.99778678, -20.38198642])"
3569,0,17316,['???????'],"array([ 12.84053706, -32.10319813])"
3570,0,17319,[],"array([  7.23194346, -29.38276086])"
3571,1,253007,[],"array([  8.22200478, -31.46170526])"
3572,0,17323,"['buffet', 'chaat', 'indian', 'restaurant']","array([ 18.39190906, -19.87825883])"
3573,1,169728,[],"array([ 19.61546753, -21.1469792 ])"
3574,0,17381,['awesome'],"array([ 12.83721358, -24.59640922])"
3575,0,17405,[],"array([ 20.81481252, -24.25908038])"
3576,0,17406,['thai'],"array([ 20.45405405, -27.86519162])"
3577,1,42025,[],"array([ 24.39380498, -23.55496527])"
3578,0,17415,['gossip'],"array([ 21.97581054, -25.74973199])"
3579,1,2414,[],"array([ 26.68814937, -21.17661001])"
3580,1,129977,[],"array([ 23.80381409, -23.42996083])"
3581,1,14783,[],"array([ 24.57573261, -22.29105014])"
3582,1,479,[],"array([ 24.08833992, -23.64758422])"
3583,0,17426,['extensive'],"array([ 17.6830496 , -20.17964882])"
3584,0,17465,"['beer', 'burritos', 'guacamole', 'margaritas', 'mexican', 'outdoor']","array([ 16.91309644, -39.72646258])"
3585,1,22676,[],"array([ 70.47998917, -13.19126027])"
3586,0,17472,"['italian', 'restaurant', 'theater']","array([ 70.4406655 , -13.84853501])"
3587,0,17489,"['falafel', 'healthy', 'vegetarian']","array([ 12.65972023, -30.91196193])"
3588,1,29575,[],"array([  7.74620826, -17.8835019 ])"
3589,0,17494,[],"array([  9.28492515, -19.60817744])"
3590,1,25820,[],"array([  4.07312522, -28.1589825 ])"
3591,0,17516,"['bagels', 'food', 'muffins', 'sandwiches']","array([  6.71690092, -27.97591744])"
3592,1,16180,[],"array([  4.09510509, -27.61734815])"
3593,1,80503,[],"array([ 11.76201448, -19.27626219])"
3594,0,17546,['korean'],"array([ 13.73150141, -21.42809076])"
3595,1,13650,[],"array([ 13.52693053, -31.15289705])"
3596,0,17591,['best'],"array([ 16.76450279, -33.08690329])"
3597,0,17626,"['college', 'frat']","array([ 25.38246116, -28.85882997])"
3598,1,14566,[],"array([ 29.5839146 , -29.33743035])"
3599,0,17665,['social'],"array([ 33.02234994, -30.03045671])"
3600,0,17675,"['cafe', 'coffee']","array([ 14.18244387, -38.22146211])"
3601,0,17677,"['douchbags', 'douchebag', 'starbucks']","array([ 16.04767637, -26.90118616])"
3602,1,39940,[],"array([ 57.29093895, -67.30260617])"
3603,0,17679,['donut'],"array([ 57.26562363, -67.96278656])"
3604,0,17689,"['55', 'cabbage', 'chicken', 'curry', 'double', 'egg', 'go!go!curry!', 'home']","array([ 12.4939914 , -29.11340355])"
3605,1,30998,[],"array([  9.51840882, -23.40551465])"
3606,0,17692,['andy'],"array([ 13.53583409, -29.4257541 ])"
3607,0,17697,"['bakery', 'brownies', 'cookies', 'cupcake', 'cupcakes', 'dessert', 'desserts', 'pudding', 'trendy']","array([ 26.02171049, -23.88275647])"
3608,1,25299,[],"array([ 28.56257511, -22.03021727])"
3609,1,123411,[],"array([ 28.25056487, -21.71638093])"
3610,1,86647,[],"array([ 28.54617352, -22.41330175])"
3611,1,50189,[],"array([ 28.15019027, -22.06770837])"
3612,1,66871,[],"array([ 26.74112519, -18.68836168])"
3613,1,7750,[],"array([ 23.81360324, -35.13972668])"
3614,0,17698,"['cart', 'chicken', 'chicken']","array([ 21.73008254, -32.73191337])"
3615,1,10012,[],"array([ 24.48914375, -35.97911497])"
3616,1,81276,[],"array([ 23.35990248, -35.5618225 ])"
3617,1,98222,[],"array([ 24.2103607 , -34.78883568])"
3618,1,263042,[],"array([ 23.5883445 , -35.31598642])"
3619,1,39766,[],"array([ 23.92642824, -35.44638885])"
3620,1,46585,[],"array([ 24.12395901, -35.12001698])"
3621,0,17710,"['bagel', 'breakfast', \"brooklyn's\"]","array([ 19.73080728, -28.04820397])"
3622,0,17716,['peruvian'],"array([ 26.1483888 , -23.11786204])"
3623,0,17717,['gelato'],"array([ 26.62707745, -24.53596885])"
3624,0,17730,"['brunch', 'burgers', 'cole']","array([ 27.82101173, -27.48176303])"
3625,0,17731,[],"array([ 11.19406419, -30.55441291])"
3626,0,17741,"['bar', 'beer', 'bon']","array([ 20.16476261, -27.47292248])"
3627,1,27882,[],"array([ 22.48339488, -22.91414912])"
3628,0,17777,"['crepes', 'nutella']","array([ 30.92459621, -29.74033054])"
3629,0,17779,['bowling'],"array([ 13.95460434, -29.28549681])"
3630,1,266576,[],"array([ 10.68154118, -28.47035621])"
3631,0,17795,['vietnamese'],"array([ 18.34104446, -31.28805669])"
3632,1,261728,[],"array([ 14.74560547, -33.31295443])"
3633,0,17830,"['cheap', 'falafel', 'hummus', 'salads', 'soups', 'union']","array([ 15.95337223, -25.65436288])"
3634,0,17835,"['biscuits', 'coffee', 'frappuccino', 'muffins']","array([  6.12555364, -23.13912614])"
3635,0,17871,['american'],"array([ 12.95958805, -26.51467757])"
3636,0,17879,"['korean', 'porridge', 'soup', 'tofu']","array([ 26.6010787 , -36.43978912])"
3637,0,17885,"['dessert', 'frozen']","array([ 18.81476543, -47.39339556])"
3638,0,17935,['diner'],"array([ 16.88880166, -23.68228575])"
3639,1,55037,[],"array([ 17.04632908, -21.65729082])"
3640,0,17938,"['fastfood', 'food']","array([ 24.8803879 , -37.00329521])"
3641,1,56620,[],"array([ 4.00031965, 24.48076615])"
3642,0,17955,['Craft'],"array([ 4.15652149, 25.17272375])"
3643,1,95947,[],"array([ 4.29919103, 25.85097647])"
3644,0,17973,"['cupcake', 'cupcakes', 'scone']","array([ 26.33906767, -36.09527513])"
3645,1,59369,[],"array([ 28.89394567, -36.9052981 ])"
3646,1,98609,[],"array([  7.23792875, -24.25105811])"
3647,0,17983,"['beer', 'brunch', 'coffee', 'desserts', 'genesee']","array([  9.88237636, -25.23525064])"
3648,1,257641,[],"array([ 23.428481, -34.112316])"
3649,0,18005,"['burgers', 'food', 'fries', 'peanuts']","array([ 22.07112147, -32.42583287])"
3650,0,18007,['pizza'],"array([ 13.81439343, -30.16813361])"
3651,0,18009,"['bar', 'date', 'dessert', 'hotel']","array([ 22.43287367, -24.65753914])"
3652,1,108454,[],"array([ 24.25837515, -22.24382075])"
3653,0,18014,"['cafe', 'coffee', 'starbucks', 'union']","array([ 14.82081812, -24.79603703])"
3654,1,61735,[],"array([  2.94551011, -26.57356259])"
3655,0,18024,[],"array([  5.3110266 , -26.83090283])"
3656,0,18063,"['asian', 'barbecue', 'filipino', 'filipino']","array([-18.69793232, -61.69687526])"
3657,1,31322,[],"array([-18.07722782, -61.30213341])"
3658,0,18071,"['mexican', 'tacos', 'taqueria', 'tortilla']","array([ 22.47777839, -36.74285909])"
3659,0,18076,"['brunch', 'chelsea', 'coffee']","array([ 19.23224615, -31.20727421])"
3660,0,18117,[],"array([ 18.10016864, -28.42654584])"
3661,0,18124,[],"array([ 12.51380789, -35.05027986])"
3662,0,18144,"['burgers', 'fries']","array([  9.28062715, -18.93845713])"
3663,0,18151,['bloody'],"array([ 15.66812436, -25.67495934])"
3664,0,18159,"['brooklyn', 'burger', 'byob', 'mozzarella']","array([ 23.66818473, -34.32231463])"
3665,0,18167,['good'],"array([ 14.51536612, -34.53737565])"
3666,1,149289,[],"array([ 12.58655006, -37.15349536])"
3667,0,18170,['bite'],"array([  9.63358843, -23.02788863])"
3668,1,45015,[],"array([ 20.86373045, -16.91520294])"
3669,0,18175,"['deli', 'fidi', 'food', 'grocery']","array([ 17.54291218, -17.17623141])"
3670,0,18176,"['falafel', 'mat']","array([ 17.11958871, -41.39706822])"
3671,0,18177,"['chinese', 'dumplings']","array([ 16.03606327, -31.70241771])"
3672,0,18187,"['japanese', 'sushi']","array([ 19.00407351, -31.36099815])"
3673,0,18191,['coffee'],"array([ 18.34010043, -32.00672304])"
3674,0,18194,[],"array([ 21.91984797, -33.20807687])"
3675,0,18221,[],"array([ 28.12382986, -32.95822995])"
3676,0,18222,"['bakery', 'cereal']","array([ 19.29178203, -28.85863973])"
3677,1,92759,[],"array([ 21.06950764, -26.24366629])"
3678,0,18227,"['cheese', 'coffee', 'italian', 'pasta', 'pastry', 'power', 'sandwiches', 'wifi']","array([ 17.00347868, -28.00709588])"
3679,0,18253,"['authentic', 'falafel', 'schwarma']","array([ 15.24945077, -20.21877718])"
3680,0,18279,"['brunch', 'delicious']","array([ 18.3954051 , -27.79308802])"
3681,1,263104,[],"array([ 10.14128158, -26.17225805])"
3682,0,18285,"['chinatown', 'chinese']","array([ 12.03737831, -26.53965093])"
3683,1,98314,[],"array([  9.93194504, -22.83860279])"
3684,0,19178,"['bakery', 'brownies', 'cookies', 'cupcake', 'cupcakes', 'desserts', 'pudding', 'trendy']","array([ 18.68310193, -32.00231404])"
3685,1,6709,[],"array([ 19.3811008 , -35.16991048])"
3686,1,130251,[],"array([ 18.9383866 , -35.25870087])"
3687,0,19182,"['italian', 'restaurant', 'wine']","array([ 23.32310684, -29.78080088])"
3688,1,20344,[],"array([ 26.60432458, -30.13945555])"
3689,0,19183,"['diner', 'dog']","array([ 25.8435729 , -26.27220241])"
3690,1,91102,[],"array([ 28.89938958, -25.49290818])"
3691,1,1393,[],"array([ 27.79612607, -25.6226893 ])"
3692,1,17545,[],"array([ 28.77414028, -25.1830452 ])"
3693,1,50503,[],"array([-13.49800025, -70.72349174])"
3694,0,19336,[],"array([-14.00028511, -70.27435222])"
3695,0,19346,['2nd'],"array([ 22.53249894, -35.6446007 ])"
3696,0,19359,['baked'],"array([  8.22490621, -34.4863447 ])"
3697,0,19393,"['cookies', 'cupcakes', 'dessert', 'espresso', 'events', 'filled']","array([ 17.79397838, -21.91428929])"
3698,0,19410,[],"array([ 15.11028937, -22.43710947])"
3699,0,19414,['baked'],"array([ 20.36556446, -34.9617715 ])"
3700,1,44889,[],"array([ 21.70455398, -37.91989776])"
3701,0,19416,['happy'],"array([ 30.58126558, -21.22606297])"
3702,0,19417,"['brazilian', 'feijoada']","array([ 16.55503542, -32.80825204])"
3703,0,19426,['all'],"array([ 22.43786317, -27.72393806])"
3704,0,19432,"['astoria', 'cheese', 'cocktails', 'date', 'date']","array([ 18.26919594, -37.75188268])"
3705,1,34434,[],"array([ 22.95314407, -35.1548528 ])"
3706,0,19433,"['brunch', 'dinner']","array([ 24.69110718, -37.72372032])"
3707,0,19488,['gossip'],"array([ 20.80753435, -35.28628464])"
3708,0,19517,"['mexican', 'restaurant', 'tacos']","array([ 25.1151696 , -32.24354639])"
3709,0,19518,[],"array([ 13.58548313, -18.43410664])"
3710,1,15683,[],"array([ 12.42851982, -16.30452762])"
3711,0,19536,[],"array([ 13.46837631, -28.86837271])"
3712,0,19558,"['burritos', 'tacos']","array([ 19.31094116, -32.02822371])"
3713,0,19573,"['bbq', 'ty']","array([ 10.23745165, -30.90173679])"
3714,1,27935,[],"array([  7.21825164, -31.7874784 ])"
3715,1,85609,[],"array([  7.11045618, -31.34572136])"
3716,1,22102,[],"array([ 63.00816236, -41.17471409])"
3717,0,19576,"['food', 'tapas']","array([ 63.41006183, -41.70530225])"
3718,0,19608,[],"array([  9.32314064, -22.10718253])"
3719,1,44040,[],"array([ 29.87032538, -16.91754828])"
3720,0,19624,['friday'],"array([ 28.3713421 , -18.60432679])"
3721,0,19644,"['awesome!', 'curry', 'northern']","array([ 12.06042568, -30.15511824])"
3722,1,67859,[],"array([  9.19815524, -28.22362471])"
3723,1,181644,[],"array([  8.942611  , -31.08721321])"
