# source, target, weight
703,1877,6
703,1409,6
703,964,3
703,1662,3
703,452,3
703,1844,3
703,418,3
703,667,3
703,1668,3
703,1975,3
703,1880,1
710,998,2
710,456,1
712,452,53
712,868,19
712,1439,18
712,1844,18
712,826,18
712,1832,18
712,573,18
712,1668,14
712,1286,12
712,154,11
712,555,10
712,1669,10
712,1277,9
712,23,9
712,1962,9
712,998,9
712,411,9
712,1134,9
712,384,9
712,1815,9
712,10,9
712,557,9
712,1213,9
712,1257,9
712,964,9
712,915,9
712,1961,9
712,1322,9
712,889,9
712,1585,9
712,665,9
712,456,9
712,866,9
712,629,8
712,795,6
712,277,4
712,265,4
712,1905,3
712,992,2
712,1618,2
712,1522,2
712,1549,2
712,1392,2
712,1628,2
712,894,2
712,1951,1
712,1955,1
712,1158,1
712,990,1
712,816,1
712,689,1
712,1673,1
712,510,1
712,1429,1
712,1240,1
712,464,1
712,1730,1
712,209,1
712,164,1
716,1935,1
716,1083,1
716,1277,1
716,1962,1
716,998,1
716,604,1
716,902,1
716,736,1
716,954,1
716,107,1
716,840,1
716,1941,1
716,195,1
716,938,1
716,1257,1
716,510,1
716,1290,1
716,1452,1
716,1500,1
716,217,1
716,1439,1
716,520,1
716,216,1
716,1577,1
716,1128,1
716,722,1
716,1994,1
716,402,1
716,91,1
716,1238,1
716,1853,1
716,1997,1
716,649,1
716,1431,1
716,963,1
716,456,1
716,24,1
716,1781,1
716,338,1
716,1521,1
716,1586,1
716,1268,1
716,1596,1
716,826,1
716,1893,1
716,1607,1
716,279,1
716,1193,1
716,960,1
716,1379,1
716,1466,1
717,1750,1
717,150,1
717,202,1
717,449,1
717,1585,1
717,1838,1
717,1832,1
717,573,1
722,998,3
722,1579,2
722,1935,1
722,1083,1
722,1962,1
722,604,1
722,902,1
722,954,1
722,840,1
722,938,1
722,1257,1
722,510,1
722,1290,1
722,1452,1
722,1500,1
722,217,1
722,1439,1
722,520,1
722,216,1
722,1577,1
722,1128,1
722,1994,1
722,91,1
722,1238,1
722,1853,1
722,1997,1
722,649,1
722,1431,1
722,963,1
722,456,1
722,24,1
722,1781,1
722,338,1
722,1521,1
722,1586,1
722,1268,1
722,826,1
722,1607,1
722,279,1
722,1193,1
722,960,1
722,1379,1
724,1838,1
727,1549,14
727,1392,13
727,712,12
727,1286,10
727,1148,7
727,1158,5
727,79,5
727,990,5
727,245,5
727,1057,5
727,507,2
729,1286,10
729,712,4
729,1905,3
729,448,1
729,139,1
730,1873,1
731,1767,8
731,1986,6
731,851,6
731,152,4
731,1257,3
731,1585,1
731,619,1
731,823,1
733,782,3
733,387,3
733,890,3
733,1974,2
733,1102,2
733,508,2
733,515,2
733,347,2
733,957,2
733,1041,2
733,1992,2
733,1802,2
733,1444,2
733,487,2
733,90,1
733,190,1
733,1666,1
733,1597,1
733,1914,1
733,1964,1
733,1404,1
733,1154,1
733,43,1
733,1068,1
733,1749,1
733,1527,1
733,2024,1
733,363,1
733,1136,1
734,23,2
736,1143,11
736,1379,2
736,1935,1
736,1083,1
736,1277,1
736,1962,1
736,998,1
736,604,1
736,902,1
736,954,1
736,107,1
736,1197,1
736,840,1
736,1941,1
736,195,1
736,938,1
736,1257,1
736,510,1
736,1290,1
736,1452,1
736,1500,1
736,217,1
736,1439,1
736,520,1
736,216,1
736,1577,1
736,1128,1
736,722,1
736,1994,1
736,91,1
736,1238,1
736,1853,1
736,1997,1
736,649,1
736,1431,1
736,963,1
736,456,1
736,24,1
736,1781,1
736,338,1
736,1521,1
736,1586,1
736,1268,1
736,1596,1
736,826,1
736,1893,1
736,1607,1
736,279,1
736,1193,1
736,960,1
737,183,5
737,238,5
737,652,5
737,55,5
737,1902,5
737,1143,5
749,1668,3
750,1892,1
750,2002,1
756,1439,1
757,1668,1
766,1123,1
766,1158,1
766,1376,1
767,1668,1
769,1668,2
770,1873,1
782,890,3
782,487,2
782,90,1
782,190,1
782,1597,1
782,347,1
782,1964,1
782,1404,1
782,387,1
782,43,1
782,1527,1
782,1802,1
793,411,41
793,1873,41
793,418,41
793,851,41
793,1586,41
793,1986,39
793,1791,38
793,816,37
793,328,34
793,1585,34
793,305,34
793,23,32
793,1178,28
793,452,28
793,998,27
793,689,26
793,1962,26
793,1742,26
793,271,26
793,1433,26
793,557,26
793,1257,26
793,1429,26
793,1500,26
793,1439,26
793,119,26
793,216,26
793,979,26
793,1322,26
793,1018,26
793,889,26
793,265,26
793,1669,26
793,584,26
793,46,26
793,1240,26
793,456,26
793,24,26
793,1521,26
793,1893,26
793,1838,26
793,1466,26
793,164,26
793,1975,26
793,510,24
793,464,8
793,1767,8
793,1910,3
793,152,3
793,1766,3
793,202,2
793,1079,1
793,805,1
793,823,1
793,1668,1
794,1873,4
794,1252,2
794,1750,2
794,1500,2
794,92,1
794,389,1
794,1705,1
795,1962,27
795,411,27
795,1439,25
795,1832,25
795,1673,17
795,478,17
795,1072,15
795,418,15
795,154,14
795,456,14
795,573,14
795,1051,13
795,1791,13
795,1873,13
795,1079,13
795,1425,13
795,1767,13
795,868,12
795,555,12
795,1961,12
795,1322,12
795,1844,12
795,826,12
795,557,10
795,1276,10
795,23,6
795,1815,6
795,10,6
795,889,6
795,712,6
795,1669,6
795,627,4
795,1429,4
795,689,2
795,1986,2
795,510,2
795,410,2
795,422,2
795,1240,2
795,1401,2
795,382,2
795,982,2
798,452,2
803,417,1
803,1585,1
805,998,1
805,1079,1
815,828,1
815,1277,1
815,23,1
815,510,1
816,23,26
816,1433,26
816,1178,26
816,1439,26
816,216,26
816,889,26
816,265,26
816,1240,26
816,456,26
816,24,26
816,1521,26
816,1838,26
816,1466,26
816,1975,26
816,510,24
816,1791,5
816,998,4
816,152,2
816,1257,2
816,851,2
816,1586,2
816,1010,1
816,410,1
816,464,1
816,382,1
818,141,4
818,1779,4
818,891,4
818,278,4
818,1905,4
818,292,4
819,1549,2
819,328,2
823,1973,2
823,1893,2
823,816,1
823,510,1
823,1877,1
823,1997,1
826,1439,53
826,478,41
826,277,35
826,2005,30
826,868,18
826,1838,17
826,1962,14
826,689,11
826,510,11
826,1429,11
826,1669,11
826,418,11
826,456,11
826,1668,11
826,573,11
826,1717,9
826,1190,9
826,154,9
826,979,9
826,1322,9
826,265,9
826,1628,9
826,118,9
826,1575,8
826,1750,6
826,63,3
826,1844,3
826,1099,3
826,1832,3
826,1791,2
826,795,2
826,627,2
826,411,2
826,1673,2
826,557,2
826,1986,2
826,555,2
826,410,2
826,422,2
826,1276,2
826,382,2
826,1935,1
826,902,1
826,1257,1
826,217,1
826,1585,1
826,1853,1
826,1431,1
826,338,1
826,898,1
827,95,1
827,1898,1
827,1257,1
827,964,1
827,1662,1
827,1893,1
828,1873,50
828,1257,26
828,1767,23
828,411,20
828,202,19
828,538,17
828,1562,11
828,83,9
828,1791,9
828,998,9
828,1766,9
828,534,9
828,361,9
828,1213,8
828,578,8
828,667,8
828,118,8
828,349,7
828,1585,7
828,584,7
828,1838,7
828,917,6
828,1726,5
828,1832,5
828,583,4
828,165,4
828,23,4
828,734,3
828,1996,3
828,1962,3
828,510,3
828,1705,1
828,686,1
828,209,1
831,852,1
831,1705,1
831,349,1
831,1962,1
831,1832,1
832,1257,4
840,1997,25
840,998,11
840,1257,6
840,1873,3
840,1109,2
840,1150,2
840,24,2
840,1935,1
840,816,1
840,902,1
840,1424,1
840,217,1
840,1439,1
840,1853,1
840,1431,1
840,338,1
840,826,1
840,1893,1
844,1668,1
851,998,50
851,816,36
851,1257,29
851,1791,28
851,24,28
851,1962,27
851,1500,27
851,1439,27
851,216,27
851,456,27
851,1521,27
851,1586,27
851,1893,27
851,1466,27
851,689,26
851,23,26
851,1742,26
851,411,26
851,1433,26
851,557,26
851,1986,26
851,1178,26
851,1429,26
851,119,26
851,328,26
851,979,26
851,452,26
851,1018,26
851,889,26
851,1585,26
851,305,26
851,265,26
851,1669,26
851,418,26
851,46,26
851,1240,26
851,1838,26
851,1975,26
851,510,25
851,1997,16
851,1579,12
851,1767,9
851,464,8
851,1873,7
851,1673,4
851,164,3
851,1197,2
851,202,2
851,938,2
851,410,2
851,1935,1
851,343,1
851,1083,1
851,1277,1
851,604,1
851,271,1
851,902,1
851,736,1
851,954,1
851,107,1
851,840,1
851,1941,1
851,195,1
851,1290,1
851,1452,1
851,217,1
851,63,1
851,520,1
851,1577,1
851,1128,1
851,722,1
851,1994,1
851,402,1
851,1843,1
851,716,1
851,1973,1
851,91,1
851,1238,1
851,1853,1
851,649,1
851,1431,1
851,963,1
851,1781,1
851,338,1
851,1268,1
851,1596,1
851,826,1
851,1607,1
851,279,1
851,1193,1
851,960,1
851,1379,1
851,73,1
852,689,5
852,1750,3
852,349,3
852,202,3
852,1257,3
852,1832,3
852,602,2
852,1302,2
852,998,2
852,1873,2
852,1585,2
852,92,1
852,831,1
852,34,1
852,322,1
852,1962,1
852,1133,1
854,729,1
854,690,1
854,1286,1
859,1873,1
862,998,1
862,1997,1
863,2005,2
863,1791,2
863,689,2
863,462,2
863,449,2
863,1918,2
863,1119,2
863,456,2
863,826,2
863,1838,2
863,573,2
865,277,3
865,982,3
866,1962,23
866,1257,23
866,1585,23
866,557,22
866,411,21
866,1322,21
866,555,20
866,154,20
866,456,20
866,1668,20
866,826,20
866,573,20
866,868,18
866,1213,18
866,964,18
866,1439,18
866,1961,18
866,1844,18
866,1832,18
866,418,14
866,795,12
866,2005,11
866,1669,11
866,23,9
866,384,9
866,1815,9
866,10,9
866,889,9
866,712,9
866,665,9
866,1276,9
866,1791,5
866,1051,3
866,538,3
866,998,3
866,510,3
866,452,3
866,1877,3
866,464,3
866,1767,3
866,1409,3
866,689,2
866,103,2
866,1072,2
866,462,2
866,1429,2
866,863,2
866,449,2
866,1918,2
866,1119,2
866,1838,2
868,1668,25
868,1439,18
868,452,17
868,712,14
868,277,12
868,1585,7
868,992,6
868,154,5
868,1832,5
868,1962,4
868,568,3
868,1791,3
868,202,3
868,1575,3
868,423,2
868,1286,2
868,629,2
868,1276,2
868,894,2
868,1875,1
868,577,1
868,1951,1
868,1550,1
868,854,1
868,475,1
868,1673,1
868,729,1
868,1322,1
868,164,1
872,1935,1
872,343,1
872,1083,1
872,167,1
872,1277,1
872,1962,1
872,998,1
872,604,1
872,598,1
872,271,1
872,902,1
872,736,1
872,954,1
872,107,1
872,840,1
872,1941,1
872,195,1
872,1408,1
872,938,1
872,1257,1
872,510,1
872,44,1
872,1290,1
872,1294,1
872,1873,1
872,1452,1
872,1500,1
872,217,1
872,1439,1
872,520,1
872,216,1
872,1577,1
872,1128,1
872,722,1
872,1994,1
872,402,1
872,1844,1
872,410,1
872,716,1
872,91,1
872,1238,1
872,1853,1
872,584,1
872,1997,1
872,649,1
872,1431,1
872,963,1
872,456,1
872,851,1
872,24,1
872,1781,1
872,338,1
872,1521,1
872,1586,1
872,1063,1
872,1268,1
872,1596,1
872,826,1
872,1893,1
872,1607,1
872,279,1
872,1193,1
872,960,1
872,1379,1
872,1466,1
872,73,1
872,1579,1
873,1620,1
873,1023,1
873,36,1
873,664,1
880,1873,1
881,1593,2
881,1158,2
881,245,2
883,1951,1
889,1439,35
889,23,26
889,1178,26
889,1240,26
889,1838,26
889,1975,26
889,510,24
889,868,9
889,10,9
889,1844,9
889,826,9
889,1832,9
889,573,9
890,90,1
890,1597,1
890,347,1
890,1964,1
890,387,1
891,292,4
894,1286,33
894,1905,5
894,1875,2
894,1955,2
894,1600,2
894,1549,2
894,60,1
894,1191,1
894,712,1
894,1668,1
895,1873,1
896,357,22
896,1157,22
896,571,22
896,1069,22
896,409,22
896,452,22
896,244,22
897,300,1
897,510,1
898,1439,2
898,1750,1
898,1585,1
898,1546,1
902,1143,8
902,33,3
902,1439,3
902,604,2
902,1500,2
902,1935,1
902,1197,1
902,217,1
902,722,1
902,1853,1
902,1997,1
902,1431,1
902,851,1
902,338,1
903,456,56
903,826,53
903,573,53
903,1962,44
903,998,44
903,1585,44
903,478,42
903,1439,42
903,1668,42
903,1257,41
903,154,40
903,119,38
903,555,35
903,1429,35
903,2005,34
903,557,34
903,1791,32
903,1986,32
903,1877,30
903,1750,27
903,277,27
903,510,26
903,1669,26
903,11,24
903,1628,24
903,1322,22
903,1766,21
903,1240,21
903,689,20
903,418,20
903,464,20
903,1277,18
903,1838,18
903,1618,15
903,1873,15
903,1018,15
903,1844,15
903,1401,15
903,1190,12
903,1213,12
903,265,12
903,1832,12
903,411,11
903,452,11
903,866,11
903,23,9
903,1717,9
903,868,9
903,1134,9
903,1509,9
903,384,9
903,1815,9
903,2000,9
903,964,9
903,915,9
903,1961,9
903,979,9
903,712,9
903,665,9
903,118,9
903,795,8
903,63,8
903,1010,7
903,1072,6
903,1080,6
903,1918,6
903,584,6
903,1079,4
903,332,4
903,1875,3
903,103,3
903,1286,3
903,315,3
903,1485,3
903,1662,3
903,449,3
903,1099,3
903,164,3
903,627,2
903,1673,2
903,462,2
903,863,2
903,410,2
903,422,2
903,1119,2
903,1276,2
903,382,2
904,1649,1
904,1690,1
904,145,1
904,1555,1
905,1873,1
915,1962,18
915,411,18
915,868,18
915,557,18
915,1213,18
915,1257,18
915,964,18
915,555,18
915,154,18
915,1439,18
915,1961,18
915,1322,18
915,1844,18
915,1585,18
915,456,18
915,1668,18
915,866,18
915,826,18
915,1832,18
915,573,18
915,795,12
915,2005,9
915,23,9
915,384,9
915,1815,9
915,10,9
915,889,9
915,712,9
915,1669,9
915,418,9
915,665,9
915,1276,9
917,349,2
917,538,1
923,221,1
923,848,1
923,65,1
927,1286,3
927,452,3
927,712,1
929,1389,1
930,1873,2
932,1873,3
937,1812,2
937,1879,1
937,1618,1
937,452,1
938,1935,1
938,998,1
938,604,1
938,902,1
938,954,1
938,840,1
938,1257,1
938,510,1
938,1290,1
938,1452,1
938,217,1
938,1439,1
938,216,1
938,1128,1
938,91,1
938,1853,1
938,1431,1
938,963,1
938,456,1
938,24,1
938,1781,1
938,338,1
938,1521,1
938,826,1
938,279,1
942,840,13
942,216,8
942,1521,7
942,1997,6
942,1941,2
942,1549,2
942,1257,2
942,1668,2
942,328,1
942,1392,1
942,619,1
942,1893,1
944,344,6
944,349,4
944,1873,2
944,1767,2
944,1585,1
954,1935,1
954,998,1
954,604,1
954,902,1
954,840,1
954,1257,1
954,510,1
954,1290,1
954,1452,1
954,217,1
954,1439,1
954,216,1
954,1853,1
954,1431,1
954,963,1
954,456,1
954,24,1
954,1781,1
954,338,1
954,1521,1
954,826,1
957,782,2
957,890,2
957,487,2
957,90,1
957,190,1
957,347,1
957,1404,1
957,387,1
957,1154,1
957,43,1
957,1068,1
957,1527,1
957,1992,1
957,1802,1
960,1935,1
960,1962,1
960,998,1
960,604,1
960,902,1
960,954,1
960,840,1
960,938,1
960,1257,1
960,510,1
960,1290,1
960,1452,1
960,1500,1
960,217,1
960,1439,1
960,216,1
960,1128,1
960,91,1
960,1853,1
960,649,1
960,1431,1
960,963,1
960,456,1
960,24,1
960,1781,1
960,338,1
960,1521,1
960,1586,1
960,826,1
960,279,1
960,1193,1
960,1379,1
962,1711,2
962,70,2
962,1873,1
962,1945,1
962,1698,1
962,0,1
963,1935,1
963,998,1
963,604,1
963,902,1
963,840,1
963,1257,1
963,510,1
963,1290,1
963,1452,1
963,217,1
963,1439,1
963,216,1
963,1853,1
963,1431,1
963,456,1
963,24,1
963,338,1
963,1521,1
963,826,1
964,1962,21
964,411,21
964,1961,21
964,868,18
964,557,18
964,555,18
964,154,18
964,1439,18
964,1322,18
964,1844,18
964,456,18
964,826,18
964,1832,18
964,573,18
964,795,12
964,418,12
964,23,9
964,1815,9
964,10,9
964,889,9
964,712,9
964,1669,9
964,1276,9
964,1051,3
964,1791,3
964,1662,3
964,667,3
964,1668,3
964,1975,3
964,1898,1
964,1257,1
965,1668,1
977,557,11
977,1257,11
977,555,11
977,1873,11
977,154,11
977,1018,11
977,1585,11
977,1575,11
977,1276,11
977,1668,11
977,2005,9
977,1962,9
977,998,9
977,411,9
977,868,9
977,1134,9
977,10,9
977,1986,9
977,1213,9
977,964,9
977,915,9
977,1439,9
977,1961,9
977,1322,9
977,1381,9
977,1844,9
977,889,9
977,712,9
977,116,9
977,418,9
977,456,9
977,866,9
977,826,9
977,1832,9
977,573,9
977,433,9
977,795,8
977,1791,2
977,627,2
977,1072,2
977,1673,2
977,1226,2
977,1368,2
977,510,2
977,478,2
977,1429,2
977,452,2
977,1240,2
977,667,2
977,1401,2
977,1855,2
977,382,2
977,982,2
979,1962,50
979,689,47
979,418,47
979,456,47
979,1439,44
979,265,35
979,510,33
979,816,26
979,23,26
979,1742,26
979,411,26
979,1433,26
979,557,26
979,1178,26
979,1500,26
979,328,26
979,216,26
979,889,26
979,305,26
979,1240,26
979,24,26
979,1521,26
979,1838,26
979,1466,26
979,1975,26
979,154,21
979,1628,21
979,573,21
979,1750,12
979,2005,12
979,1618,12
979,903,12
979,277,12
979,2000,12
979,478,12
979,242,12
979,119,12
979,826,12
979,1190,9
979,1429,9
979,1322,9
979,1844,3
979,1099,3
979,1832,3
982,1072,2
982,1673,2
982,478,2
982,1429,2
982,1240,2
982,1401,2
982,1276,2
983,1696,1
987,1372,1
987,732,1
987,110,1
987,53,1
987,401,1
987,1985,1
987,1951,1
987,1087,1
987,1972,1
987,1792,1
987,188,1
987,1871,1
987,668,1
987,377,1
987,2003,1
987,561,1
987,513,1
987,153,1
987,1325,1
989,1286,2
989,1434,1
990,1158,5
990,1392,5
990,1955,3
990,1668,2
990,712,1
991,510,1
992,1593,3
992,1158,3
992,1305,3
992,1376,3
997,990,6
997,1158,5
997,79,5
997,245,5
997,727,5
997,1549,5
997,1057,5
997,1392,5
998,1257,219
998,1585,172
998,1962,169
998,1791,145
998,418,124
998,1986,119
998,1668,111
998,411,101
998,1439,101
998,1873,97
998,456,92
998,478,90
998,510,81
998,452,76
998,826,72
998,573,70
998,557,69
998,1429,69
998,689,68
998,1767,61
998,1832,55
998,1051,52
998,538,52
998,555,52
998,1669,52
998,1018,50
998,1240,49
998,1322,48
998,979,47
998,1838,47
998,154,46
998,1628,44
998,1750,43
998,2005,42
998,265,38
998,1586,38
998,11,36
998,1618,35
998,23,35
998,277,35
998,889,35
998,816,34
998,1975,34
998,1844,32
998,1521,32
998,1500,29
998,464,29
998,795,27
998,119,27
998,1893,27
998,1742,26
998,1433,26
998,1178,26
998,328,26
998,216,26
998,305,26
998,24,26
998,1466,26
998,1072,25
998,1673,25
998,1277,24
998,1079,24
998,1213,23
998,866,22
998,2000,21
998,1961,21
998,851,20
998,1425,19
998,1973,19
998,868,18
998,964,18
998,915,18
998,1815,17
998,1401,17
998,1997,15
998,1080,14
998,410,14
998,1766,13
998,584,13
998,903,12
998,1190,12
998,242,12
998,1662,12
998,1409,12
998,384,11
998,1485,11
998,1276,11
998,1877,10
998,361,10
998,1010,9
998,176,9
998,1717,9
998,10,9
998,712,9
998,665,9
998,108,9
998,118,9
998,1806,8
998,63,8
998,1575,8
998,83,7
998,1918,6
998,104,6
998,731,5
998,164,4
998,332,4
998,1875,3
998,33,3
998,1910,3
998,152,3
998,103,3
998,1286,3
998,315,3
998,449,3
998,1546,3
998,1099,3
998,1143,3
998,793,3
998,1562,2
998,627,2
998,1505,2
998,89,2
998,462,2
998,1522,2
998,1197,2
998,863,2
998,1994,2
998,1843,2
998,724,2
998,422,2
998,1119,2
998,382,2
998,1935,1
998,902,1
998,840,1
998,1368,1
998,2010,1
998,1290,1
998,1452,1
998,217,1
998,1853,1
998,1431,1
998,682,1
998,823,1
998,338,1
998,1753,1
998,898,1
998,1579,1
1001,1668,2
1004,1762,1
1004,1034,1
1010,816,7
1010,689,7
1010,1429,7
1010,456,7
1010,1791,5
1010,2005,4
1010,478,4
1010,1918,4
1010,826,4
1010,573,4
1010,332,4
1010,1875,3
1010,1072,3
1010,1190,3
1010,557,3
1010,555,3
1010,154,3
1010,1844,3
1010,410,3
1010,305,3
1010,265,3
1010,164,3
1010,382,3
1010,449,1
1010,464,1
1013,1705,1
1017,1905,1
1018,557,52
1018,1585,52
1018,1962,50
1018,1257,50
1018,1439,50
1018,456,50
1018,1791,43
1018,1429,43
1018,1240,43
1018,1986,41
1018,510,41
1018,1838,41
1018,411,35
1018,889,35
1018,418,35
1018,816,26
1018,689,26
1018,23,26
1018,1742,26
1018,1433,26
1018,1178,26
1018,555,26
1018,1500,26
1018,328,26
1018,216,26
1018,979,26
1018,305,26
1018,265,26
1018,1669,26
1018,24,26
1018,1521,26
1018,1586,26
1018,1668,26
1018,1893,26
1018,1466,26
1018,1975,26
1018,2005,24
1018,826,24
1018,573,24
1018,478,17
1018,1401,17
1018,1750,15
1018,1618,15
1018,277,15
1018,11,15
1018,1873,15
1018,119,15
1018,1628,15
1018,154,11
1018,1276,11
1018,868,9
1018,10,9
1018,1213,9
1018,964,9
1018,915,9
1018,1961,9
1018,1322,9
1018,1844,9
1018,712,9
1018,866,9
1018,1832,9
1018,795,8
1018,627,2
1018,1072,2
1018,1673,2
1018,382,2
1018,982,2
1023,1620,1
1023,36,1
1023,664,1
1029,1974,1
1029,90,1
1029,782,1
1029,508,1
1029,1597,1
1029,515,1
1029,1914,1
1029,1964,1
1029,387,1
1029,1041,1
1029,43,1
1029,1749,1
1029,890,1
1029,733,1
1029,363,1
1029,1992,1
1029,1136,1
1029,452,1
1029,1689,1
1033,1079,1
1033,501,1
1041,1974,2
1041,782,2
1041,890,2
1041,508,1
1041,1597,1
1041,1964,1
1041,957,1
1041,1749,1
1041,1527,1
1041,1802,1
1041,487,1
1051,478,52
1051,1767,52
1051,1832,25
1051,1072,19
1051,1673,19
1051,1439,19
1051,1425,19
1051,510,12
1051,667,9
1051,1791,3
1051,1962,3
1051,1648,3
1051,449,3
1051,1975,3
1057,1905,13
1057,409,13
1057,1986,13
1057,328,13
1057,452,13
1057,1767,13
1057,1392,11
1057,727,10
1057,1286,10
1057,712,10
1057,1586,10
1057,1549,7
1057,1148,7
1057,1158,5
1057,990,5
1057,245,5
1060,202,2
1061,1873,2
1063,1935,1
1063,343,1
1063,1083,1
1063,167,1
1063,1277,1
1063,1962,1
1063,998,1
1063,604,1
1063,902,1
1063,736,1
1063,954,1
1063,107,1
1063,840,1
1063,1941,1
1063,195,1
1063,938,1
1063,1257,1
1063,510,1
1063,44,1
1063,1290,1
1063,1294,1
1063,1452,1
1063,1500,1
1063,217,1
1063,1439,1
1063,520,1
1063,216,1
1063,1577,1
1063,1128,1
1063,722,1
1063,1994,1
1063,402,1
1063,1844,1
1063,410,1
1063,716,1
1063,91,1
1063,1238,1
1063,1853,1
1063,584,1
1063,1997,1
1063,649,1
1063,1431,1
1063,963,1
1063,456,1
1063,851,1
1063,24,1
1063,1781,1
1063,338,1
1063,1521,1
1063,1586,1
1063,1268,1
1063,1596,1
1063,826,1
1063,1893,1
1063,1607,1
1063,279,1
1063,1193,1
1063,960,1
1063,1379,1
1063,1466,1
1063,73,1
1063,1579,1
1066,1873,1
1068,90,2
1068,190,2
1068,782,2
1068,347,2
1068,1404,2
1068,387,2
1068,1154,2
1068,43,2
1068,890,2
1068,1992,2
1068,1802,2
1068,487,2
1068,1974,1
1068,1102,1
1068,508,1
1068,1666,1
1068,515,1
1068,957,1
1068,1041,1
1068,403,1
1068,1527,1
1068,733,1
1068,2024,1
1068,452,1
1068,1444,1
1069,357,22
1069,1157,22
1069,571,22
1069,409,22
1069,452,22
1069,244,22
1070,1668,1
1072,478,22
1072,1673,21
1072,1439,13
1072,2005,6
1072,557,5
1072,1257,5
1072,103,4
1072,1875,3
1072,689,3
1072,1962,3
1072,555,3
1072,1429,3
1072,154,3
1072,449,3
1072,1918,3
1072,1669,3
1072,418,3
1072,1997,3
1072,456,3
1072,1668,3
1072,826,3
1072,573,3
1072,1791,2
1072,998,2
1072,462,2
1072,863,2
1072,1119,2
1072,1838,2
1072,1010,1
1072,510,1
1072,1873,1
1072,1079,1
1072,1322,1
1072,410,1
1072,1973,1
1072,46,1
1072,332,1
1079,478,23
1079,418,23
1079,1072,22
1079,1051,19
1079,1673,19
1079,1425,19
1079,1767,19
1079,411,14
1079,1832,14
1079,1439,13
1079,1257,7
1079,1997,7
1079,1010,4
1079,689,4
1079,998,4
1079,1429,4
1079,1918,4
1079,456,4
1079,826,4
1079,573,4
1079,332,4
1079,828,2
1079,154,2
1079,1973,2
1079,2005,1
1079,1638,1
1079,1898,1
1079,510,1
1079,449,1
1079,1585,1
1079,534,1
1079,584,1
1079,1893,1
1080,689,14
1080,1429,14
1080,1844,14
1080,1585,14
1080,418,14
1080,1668,14
1080,1791,11
1080,555,11
1080,1662,11
1080,1628,11
1080,826,11
1080,573,11
1080,1618,8
1080,176,8
1080,277,8
1080,1815,8
1080,478,8
1080,1575,8
1080,1877,8
1080,1240,8
1080,108,8
1080,1975,8
1080,1750,6
1080,1962,6
1080,1190,6
1080,154,6
1080,63,6
1080,265,6
1080,456,6
1080,1875,3
1080,2005,3
1080,1010,3
1080,1072,3
1080,1717,3
1080,557,3
1080,1213,3
1080,1257,3
1080,1286,3
1080,510,3
1080,315,3
1080,979,3
1080,1322,3
1080,1669,3
1080,1099,3
1080,164,3
1080,118,3
1080,1277,1
1080,998,1
1080,173,1
1082,1668,1
1083,1935,1
1083,1962,1
1083,998,1
1083,604,1
1083,902,1
1083,954,1
1083,840,1
1083,938,1
1083,1257,1
1083,510,1
1083,1290,1
1083,1452,1
1083,1500,1
1083,217,1
1083,1439,1
1083,216,1
1083,1128,1
1083,91,1
1083,1853,1
1083,1997,1
1083,649,1
1083,1431,1
1083,963,1
1083,456,1
1083,24,1
1083,1781,1
1083,338,1
1083,1521,1
1083,1586,1
1083,826,1
1083,279,1
1083,1193,1
1083,960,1
1083,1379,1
1087,1372,1
1087,732,1
1087,110,1
1087,53,1
1087,401,1
1087,1985,1
1087,1951,1
1087,1972,1
1087,1792,1
1087,188,1
1087,1871,1
1087,668,1
1087,377,1
1087,2003,1
1087,561,1
1087,513,1
1087,1325,1
1088,1034,1
1088,1004,1
1090,1875,6
1090,1951,6
1090,1233,2
1102,782,2
1102,957,2
1102,890,2
1102,1802,2
1102,1444,2
1102,487,2
1102,1974,1
1102,90,1
1102,190,1
1102,515,1
1102,347,1
1102,1404,1
1102,387,1
1102,1041,1
1102,1154,1
1102,43,1
1102,1068,1
1102,1527,1
1102,2024,1
1102,1992,1
1112,546,2
1112,1837,2
1112,479,2
1112,807,2
1113,1905,1
1119,1585,140
1119,998,134
1119,1257,129
1119,1668,124
1119,1962,123
1119,1986,123
1119,1791,122
1119,1873,120
1119,1575,113
1119,418,113
1119,1322,106
1119,464,96
1119,478,90
1119,411,89
1119,1439,84
1119,452,82
1119,456,82
1119,510,78
1119,557,77
1119,202,75
1119,119,70
1119,1877,69
1119,1240,67
1119,164,64
1119,573,62
1119,1509,61
1119,826,61
1119,1429,58
1119,154,58
1119,689,55
1119,1767,54
1119,1051,52
1119,1829,52
1119,538,52
1119,2005,51
1119,555,50
1119,1018,50
1119,1832,50
1119,903,45
1119,1838,43
1119,1669,41
1119,584,41
1119,1750,39
1119,979,38
1119,1618,35
1119,23,35
1119,277,35
1119,1766,35
1119,889,35
1119,1628,35
1119,1975,34
1119,1134,30
1119,11,30
1119,1844,29
1119,640,29
1119,265,29
1119,795,27
1119,816,26
1119,409,26
1119,1742,26
1119,271,26
1119,1433,26
1119,1178,26
1119,1500,26
1119,328,26
1119,216,26
1119,305,26
1119,46,26
1119,851,26
1119,24,26
1119,1521,26
1119,1586,26
1119,13,26
1119,793,26
1119,1893,26
1119,1466,26
1119,1072,23
1119,1079,23
1119,1673,21
1119,1213,21
1119,1961,21
1119,866,21
1119,1425,19
1119,868,18
1119,964,18
1119,915,18
1119,712,18
1119,433,18
1119,1815,17
1119,1277,16
